booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost
3868,762,381,184,2023-10-30,2023-12-03,2023-12-06,Winter,Debit Card,7082.37,1800.19,1871.42,6381.89,2298.84,466.18,18968.53
3869,574,299,92,2023-01-15,2023-03-06,2023-03-13,Summer,Debit Card,6895.14,9678.44,4267.29,3336.68,3131.43,844.97,26464.01
3870,408,317,124,2023-09-09,2023-10-17,2023-10-23,Autumn,Debit Card,26420.1,14967.0,7469.42,8772.74,6123.43,2875.62,60877.07
3871,853,356,176,2023-11-01,2023-11-14,2023-11-17,Autumn,Credit Card,15649.05,3056.08,2128.14,7729.29,1527.61,184.82,29905.35
3872,847,252,122,2024-03-17,2024-05-01,2024-05-07,Summer,UPI,5963.04,7871.1,2588.0,1240.46,2961.41,674.85,19949.16
3873,163,151,48,2024-06-15,2024-07-27,2024-08-01,Monsoon,Debit Card,10693.0,7957.34,4841.96,14946.71,7035.96,1376.73,44098.24
3874,994,316,185,2024-03-21,2024-05-05,2024-05-12,Summer,Net Banking,16872.31,27242.95,3428.0,216.72,5247.99,414.94,52593.03
3875,681,253,91,2022-11-07,2023-01-05,2023-01-07,Winter,UPI,20953.82,3623.64,2592.54,4488.21,720.58,2721.19,29657.6
3876,79,262,162,2024-05-30,2024-06-04,2024-06-08,Monsoon,UPI,19430.16,12589.75,6578.15,11971.62,6014.96,131.36,56453.28
3877,830,41,196,2023-09-19,2023-10-05,2023-10-07,Autumn,Debit Card,18310.92,1313.9,3221.02,6478.48,613.24,95.99,29841.57
3878,941,160,127,2023-04-26,2023-05-16,2023-05-20,Summer,Credit Card,3458.16,13733.37,5273.82,12721.32,6641.12,144.63,41683.16
3879,856,484,114,2024-05-01,2024-05-11,2024-05-14,Summer,Debit Card,7015.26,5367.2,4734.42,3402.65,2554.52,436.73,22637.32
3880,774,155,47,2023-07-28,2023-09-12,2023-09-17,Autumn,Net Banking,42490.8,7900.78,7522.03,7636.94,2628.86,2626.37,65553.04
3881,316,261,155,2023-02-28,2023-04-02,2023-04-06,Summer,UPI,5232.6,3252.75,1717.44,8035.06,3465.23,1.13,21701.95
3882,581,45,159,2023-05-23,2023-06-13,2023-06-18,Monsoon,Credit Card,6272.25,8553.0,3605.14,6133.3,3454.61,588.32,27429.98
3883,695,246,3,2023-04-29,2023-06-27,2023-06-30,Monsoon,UPI,6729.12,3222.5,7536.64,2694.67,6873.8,278.04,26778.69
3884,959,222,89,2023-02-24,2023-04-22,2023-04-26,Summer,Debit Card,16053.4,7337.88,1976.44,311.59,2572.57,2320.02,25931.86
3885,753,388,112,2024-01-04,2024-02-02,2024-02-05,Winter,Cash,13016.37,2190.37,3844.49,6369.82,1914.1,191.98,27143.17
3886,926,105,34,2024-01-26,2024-02-03,2024-02-05,Winter,UPI,27488.46,5138.45,5996.51,15581.24,3604.35,3931.87,53877.14
3887,926,399,46,2023-01-27,2023-02-17,2023-02-22,Winter,Credit Card,49268.5,14393.94,5838.59,10365.47,1896.86,127.05,81636.31
3888,50,477,50,2024-07-10,2024-07-28,2024-07-31,Monsoon,Cash,16993.95,4542.63,4768.46,6588.15,3363.83,2041.1,34215.92
3889,131,163,96,2023-04-06,2023-06-05,2023-06-11,Monsoon,Net Banking,10777.38,6251.76,3987.15,1197.23,3938.24,1394.84,24756.92
3890,623,87,138,2023-10-29,2023-12-05,2023-12-12,Winter,Debit Card,12203.45,6349.14,1991.48,3117.39,2405.62,973.85,25093.23
3891,525,109,178,2023-10-12,2023-11-09,2023-11-11,Autumn,Net Banking,29024.38,4963.23,2714.25,9002.9,1856.42,3114.17,44447.01
3892,448,5,78,2023-04-30,2023-06-04,2023-06-07,Monsoon,Cash,3733.92,5769.7,4468.57,2371.45,3810.76,393.83,19760.57
3893,579,63,185,2023-04-24,2023-05-12,2023-05-14,Summer,UPI,2264.86,1741.71,2727.08,7118.49,2401.94,156.41,16097.67
3894,141,368,141,2024-02-25,2024-04-23,2024-04-30,Summer,Credit Card,118353.97,20879.89,6974.96,17951.91,5259.96,10199.35,159221.34
3895,107,137,27,2024-06-11,2024-08-03,2024-08-08,Monsoon,Cash,19840.6,3743.44,3664.77,5382.6,771.32,1936.03,31466.7
3896,298,147,16,2023-05-16,2023-05-27,2023-06-01,Summer,Debit Card,34906.65,9567.83,6104.83,70.35,4196.06,4467.74,50377.98
3897,292,330,102,2024-10-25,2024-11-08,2024-11-15,Autumn,Debit Card,14498.96,5785.88,1556.21,1381.7,1055.51,941.26,23337.0
3898,464,446,176,2023-07-07,2023-08-13,2023-08-20,Monsoon,Credit Card,71956.29,10329.78,4010.99,5872.17,7994.46,10079.61,90084.08
3899,797,249,115,2024-11-19,2024-12-16,2024-12-22,Winter,Credit Card,14463.42,10995.46,5724.77,13931.9,4099.47,677.29,48537.73
3900,280,138,24,2024-01-04,2024-02-15,2024-02-19,Winter,Credit Card,60087.88,15552.94,8233.05,27203.8,4533.28,5218.87,110392.08
3901,648,66,82,2024-03-14,2024-04-22,2024-04-25,Summer,UPI,17613.15,8587.64,2654.65,17109.78,3224.98,2428.14,46762.06
3902,772,282,199,2024-10-22,2024-11-16,2024-11-20,Autumn,Net Banking,21370.64,2817.75,3174.97,1208.87,1627.85,1444.02,28756.06
3903,934,220,123,2024-05-07,2024-06-26,2024-06-28,Monsoon,Credit Card,5595.32,3117.75,4755.45,1872.0,1552.64,553.41,16339.75
3904,460,228,114,2024-10-21,2024-12-20,2024-12-24,Winter,Cash,15590.36,15112.31,3320.12,10359.87,5091.26,302.41,49171.51
3905,120,179,122,2023-04-06,2023-05-01,2023-05-06,Summer,Cash,48547.2,12604.75,4339.19,35330.32,12577.2,3704.5,109694.16
3906,22,371,120,2023-05-14,2023-06-20,2023-06-26,Monsoon,Debit Card,10395.18,4539.42,1144.03,8271.85,1747.46,976.29,25121.65
3907,5,332,42,2024-09-11,2024-09-25,2024-09-28,Autumn,UPI,15652.44,4554.31,2964.46,820.0,673.74,368.18,24296.77
3908,887,399,46,2023-08-12,2023-09-06,2023-09-08,Autumn,Credit Card,19707.4,1883.48,6642.48,3020.85,3918.92,1659.65,33513.48
3909,818,70,19,2024-09-25,2024-11-19,2024-11-25,Autumn,Cash,25973.88,11102.3,1990.53,7888.24,2919.55,2879.97,46994.53
3910,257,476,30,2024-03-19,2024-03-26,2024-03-29,Summer,Debit Card,6094.41,5283.33,2198.6,5509.5,3494.88,427.63,22153.09
3911,658,17,97,2023-12-17,2024-01-25,2024-01-27,Winter,Net Banking,20521.66,2634.81,4777.27,17924.66,4794.66,456.88,50196.18
3912,391,7,177,2024-05-17,2024-06-27,2024-06-30,Monsoon,Credit Card,55345.89,7872.19,2936.53,7162.88,6465.1,1164.67,78617.92
3913,881,262,162,2024-04-26,2024-05-02,2024-05-08,Summer,Cash,29145.24,17217.44,5653.73,13792.43,5044.93,4014.73,66839.04
3914,106,399,46,2024-05-11,2024-05-19,2024-05-22,Summer,Net Banking,29561.1,2830.63,4684.32,7206.62,1368.36,557.96,45093.07
3915,353,315,15,2023-07-14,2023-07-25,2023-07-28,Monsoon,UPI,17498.85,4209.9,2704.29,2792.84,2913.53,706.27,29413.14
3916,235,358,162,2024-01-02,2024-02-18,2024-02-23,Winter,Net Banking,10675.35,5504.51,4048.13,16911.84,5040.14,294.85,41885.12
3917,843,375,194,2024-09-08,2024-10-22,2024-10-28,Autumn,UPI,31151.16,36823.62,4776.78,20934.92,7335.39,4063.07,96958.8
3918,509,27,82,2022-11-25,2023-01-20,2023-01-22,Winter,Credit Card,2619.62,1696.54,1754.63,4016.13,1279.7,137.27,11229.35
3919,153,59,143,2024-07-20,2024-08-06,2024-08-10,Monsoon,Credit Card,3809.4,15491.98,8026.39,1733.14,3243.74,549.86,31754.79
3920,954,279,99,2024-07-25,2024-08-14,2024-08-16,Monsoon,UPI,4197.64,10800.45,11404.37,2032.96,3184.93,215.87,31404.48
3921,150,440,139,2023-08-06,2023-10-04,2023-10-11,Autumn,Cash,125142.64,22956.8,6965.38,6760.1,2797.53,13317.75,151304.7
3922,118,320,176,2023-11-25,2024-01-11,2024-01-17,Winter,UPI,14311.14,8116.66,3642.31,7878.31,3729.92,655.75,37022.59
3923,123,143,116,2023-04-23,2023-05-26,2023-05-30,Summer,Credit Card,9446.72,14305.14,7160.19,12599.01,4470.98,82.32,47899.72
3924,120,423,51,2024-01-28,2024-03-08,2024-03-11,Summer,Debit Card,3655.86,9833.99,7507.84,5720.84,6176.39,145.6,32749.32
3925,942,292,55,2024-08-17,2024-10-03,2024-10-09,Autumn,Cash,15418.92,8628.38,3004.37,6417.33,2204.92,1512.42,34161.5
3926,339,440,139,2024-05-08,2024-05-20,2024-05-24,Summer,UPI,71510.08,7235.08,2602.82,5580.5,3266.53,9573.47,80621.54
3927,920,110,95,2024-03-06,2024-04-18,2024-04-21,Summer,Credit Card,38203.8,5886.01,2134.52,2727.95,2335.79,3485.86,47802.21
3928,72,18,101,2024-11-24,2024-12-19,2024-12-24,Winter,Cash,11096.0,6557.01,3411.51,7015.19,1158.72,1616.93,27621.5
3929,917,98,71,2024-01-26,2024-03-19,2024-03-22,Summer,Net Banking,22490.31,5096.54,2152.25,7622.52,3425.91,801.74,39985.79
3930,50,229,3,2024-03-23,2024-05-19,2024-05-25,Summer,Cash,27899.58,3243.72,4785.5,2780.89,2305.62,251.86,40763.45
3931,459,57,22,2023-01-02,2023-02-15,2023-02-20,Winter,UPI,24793.1,3234.63,4218.02,9927.89,2618.58,3085.45,41706.77
3932,27,277,136,2023-08-19,2023-09-24,2023-09-28,Autumn,Cash,9835.56,6532.57,6772.16,12830.34,2132.91,277.67,37825.87
3933,538,187,23,2024-10-23,2024-12-13,2024-12-20,Winter,UPI,23131.57,6188.9,3258.8,2457.65,3715.32,3315.19,35437.05
3934,109,407,130,2024-01-08,2024-02-17,2024-02-23,Winter,Credit Card,35962.38,3065.03,3510.9,7973.32,3095.15,4710.27,48896.51
3935,722,322,199,2023-10-23,2023-11-02,2023-11-08,Autumn,Net Banking,9090.96,6045.03,7671.38,411.81,4853.18,716.24,27356.12
3936,476,379,35,2023-06-07,2023-06-23,2023-06-27,Monsoon,UPI,17883.68,7506.49,3177.09,848.59,3092.15,2239.19,30268.81
3937,666,60,99,2024-01-15,2024-02-15,2024-02-17,Winter,UPI,42491.74,3553.86,3182.07,4498.45,2260.03,1695.98,54290.17
3938,130,135,188,2024-02-06,2024-03-26,2024-03-28,Summer,Credit Card,13011.32,6342.77,13081.73,5001.89,14133.47,1187.15,50384.03
3939,903,211,130,2023-03-11,2023-04-06,2023-04-10,Summer,UPI,10898.16,13044.74,5724.45,14353.66,3674.78,1086.41,46609.38
3940,818,181,68,2024-01-13,2024-02-03,2024-02-09,Winter,Cash,13479.36,3160.54,4380.24,9863.6,2807.39,535.06,33156.07
3941,710,450,110,2023-08-18,2023-09-11,2023-09-18,Autumn,UPI,34589.31,6768.24,3285.86,1699.62,3102.39,1941.21,47504.21
3942,849,57,22,2023-04-22,2023-06-18,2023-06-24,Monsoon,Net Banking,29751.72,10350.2,4803.5,7403.85,3279.55,4356.35,51232.47
3943,813,466,28,2024-08-15,2024-09-13,2024-09-20,Autumn,Net Banking,32818.52,8603.7,3806.28,8468.5,2754.92,894.65,55557.27
3944,991,432,100,2024-02-03,2024-03-16,2024-03-22,Summer,Net Banking,13615.68,3081.49,4684.27,3471.66,2450.95,209.27,27094.78
3945,135,143,116,2023-04-21,2023-05-26,2023-05-31,Summer,Cash,11808.4,4253.38,1894.95,426.21,3291.01,746.6,20927.35
3946,524,25,106,2023-10-02,2023-11-05,2023-11-07,Autumn,Net Banking,11588.16,2245.38,1825.27,9078.0,2761.48,622.5,26875.79
3947,926,215,19,2023-12-19,2024-01-21,2024-01-24,Winter,Net Banking,7437.78,5480.82,5435.53,15081.66,2185.3,884.69,34736.4
3948,446,51,5,2024-02-08,2024-04-05,2024-04-10,Summer,Credit Card,10394.15,5610.14,8908.51,17474.07,4370.29,333.39,46423.77
3949,662,397,169,2023-10-18,2023-11-02,2023-11-06,Autumn,Debit Card,4491.12,2258.53,4320.03,8693.42,1896.7,494.62,21165.18
3950,18,400,169,2024-05-20,2024-06-08,2024-06-10,Monsoon,Credit Card,6047.5,2020.37,2180.07,5070.88,1633.11,376.2,16575.73
3951,974,431,73,2024-10-25,2024-11-11,2024-11-18,Autumn,Credit Card,21595.91,11654.81,2034.56,9336.31,3469.85,770.17,47321.27
3952,295,289,76,2023-12-10,2024-02-05,2024-02-12,Winter,Cash,13659.73,14142.7,4419.68,9376.49,5635.54,774.93,46459.21
3953,199,333,112,2023-06-24,2023-07-07,2023-07-10,Monsoon,Credit Card,42912.6,6215.75,8871.46,12832.49,4135.03,3001.85,71965.48
3954,98,263,182,2022-12-09,2023-01-27,2023-01-31,Winter,UPI,6888.96,4936.15,4875.57,8233.71,806.64,138.31,25602.72
3955,825,386,80,2023-06-26,2023-08-04,2023-08-10,Monsoon,Debit Card,74683.5,11663.94,3769.61,2903.66,3492.08,873.27,95639.52
3956,589,366,192,2023-11-21,2024-01-09,2024-01-16,Winter,UPI,7591.08,20219.49,9062.22,17910.1,6158.1,1056.61,59884.38
3957,774,365,81,2024-04-06,2024-05-07,2024-05-12,Summer,Credit Card,22107.7,6536.27,2982.73,2726.74,2597.08,3233.83,33716.69
3958,707,498,117,2024-04-20,2024-06-04,2024-06-09,Monsoon,UPI,12257.75,19276.93,17704.66,29166.66,10886.08,317.58,88974.5
3959,6,25,106,2023-11-24,2023-12-10,2023-12-13,Winter,Debit Card,17382.24,10540.06,5040.74,7243.54,3325.86,594.45,42937.99
3960,223,339,71,2024-05-08,2024-07-03,2024-07-09,Monsoon,Cash,34313.16,8581.85,3507.53,1598.51,729.04,353.65,48376.44
3961,137,491,90,2023-10-23,2023-12-15,2023-12-17,Winter,Cash,4807.14,3793.45,3313.64,7254.35,1975.85,339.74,20804.69
3962,646,132,173,2023-03-01,2023-04-24,2023-04-26,Summer,Net Banking,26086.76,7521.05,8679.6,17261.77,2719.11,156.96,62111.33
3963,42,314,12,2023-10-29,2023-12-22,2023-12-26,Winter,Net Banking,41161.24,3987.37,7709.17,3346.91,6718.15,1922.27,61000.57
3964,349,424,176,2024-01-22,2024-03-18,2024-03-23,Summer,UPI,58587.4,5700.77,3241.7,15153.53,3157.4,4149.54,81691.26
3965,649,93,27,2023-03-17,2023-04-27,2023-04-30,Summer,Cash,3918.33,1536.72,2362.14,2144.67,1576.26,310.8,11227.32
3966,558,444,191,2024-11-24,2024-12-25,2024-12-31,Winter,Net Banking,39117.42,6212.08,2892.47,3989.1,1591.54,3354.97,50447.64
3967,986,306,195,2023-11-07,2023-12-09,2023-12-12,Winter,Credit Card,10433.22,2247.86,3624.73,2954.46,2893.06,405.6,21747.73
3968,268,298,112,2023-06-03,2023-07-03,2023-07-05,Monsoon,Cash,9436.64,6465.94,15212.08,19588.74,13751.44,789.87,63664.97
3969,149,84,91,2024-02-29,2024-03-22,2024-03-29,Summer,Cash,91961.66,11882.37,2113.74,7890.32,2836.78,4166.91,112517.96
3970,312,269,176,2024-01-12,2024-02-25,2024-03-03,Winter,UPI,14363.02,11992.93,4165.71,12593.66,2015.88,1355.84,43775.36
3971,475,72,28,2023-07-27,2023-08-09,2023-08-14,Monsoon,Credit Card,5413.9,10975.26,3379.81,14207.4,1437.51,190.28,35223.6
3972,548,67,101,2024-04-22,2024-05-22,2024-05-24,Summer,Debit Card,8737.82,3269.37,6808.64,6451.41,3568.43,1210.84,27624.83
3973,653,472,158,2024-03-14,2024-04-24,2024-04-26,Summer,Debit Card,3274.52,2324.47,4355.46,104.95,1946.4,230.16,11775.64
3974,654,441,80,2023-11-02,2023-12-20,2023-12-25,Winter,Cash,7655.55,9712.54,15882.29,22027.3,4494.6,459.72,59312.56
3975,405,83,172,2023-12-24,2024-01-11,2024-01-17,Winter,Credit Card,65818.26,10350.6,1348.85,6593.01,2741.98,9397.39,77455.31
3976,563,478,40,2022-12-21,2023-02-17,2023-02-24,Winter,Debit Card,16261.56,45990.77,14016.32,473.59,4776.5,1220.5,80298.24
3977,545,327,28,2024-11-03,2024-12-01,2024-12-03,Winter,Net Banking,6029.06,4550.94,4289.18,12324.36,2570.27,120.38,29643.43
3978,993,258,200,2024-07-28,2024-08-06,2024-08-11,Monsoon,Net Banking,33682.5,9444.77,3699.66,8755.45,1120.03,1162.27,55540.14
3979,518,425,89,2023-12-11,2024-02-09,2024-02-13,Winter,Net Banking,4350.92,14421.98,9890.88,1665.67,6921.16,175.26,37075.35
3980,617,232,76,2023-04-10,2023-05-03,2023-05-07,Summer,Net Banking,22565.72,6497.55,1976.45,2616.1,1635.15,1129.34,34161.63
3981,4,46,118,2023-03-27,2023-04-05,2023-04-11,Summer,Cash,7859.76,15882.14,5420.06,10077.18,2188.18,151.08,41276.24
3982,55,492,19,2023-03-23,2023-05-02,2023-05-08,Summer,Cash,22647.54,30811.37,6972.53,35899.15,10637.67,2220.78,104747.48
3983,190,78,82,2023-08-30,2023-09-23,2023-09-25,Autumn,Net Banking,16767.9,4104.31,8392.3,10658.2,1187.46,2008.94,39101.23
3984,838,349,124,2023-04-13,2023-05-23,2023-05-26,Summer,Cash,16777.44,4033.54,6893.93,8070.6,1280.3,2341.15,34714.66
3985,683,4,123,2024-06-27,2024-07-16,2024-07-20,Monsoon,UPI,12172.56,9867.64,4748.45,6576.25,6123.56,639.13,38849.33
3986,19,375,194,2023-01-10,2023-02-07,2023-02-11,Winter,Debit Card,20767.44,4621.56,3294.36,4434.95,5792.0,618.47,38291.84
3987,747,133,120,2023-05-07,2023-05-15,2023-05-20,Summer,Net Banking,41365.05,7260.11,4662.85,2984.42,580.05,3907.97,52944.51
3988,275,264,144,2023-01-18,2023-03-03,2023-03-10,Summer,UPI,32878.79,13052.19,2321.93,9553.55,2942.51,890.4,59858.57
3989,912,441,80,2024-07-24,2024-08-08,2024-08-10,Monsoon,Net Banking,3062.22,12353.07,17093.59,26540.79,13219.25,357.56,71911.36
3990,565,430,179,2024-02-06,2024-02-11,2024-02-14,Winter,Net Banking,7020.81,5207.08,3383.17,7984.58,548.1,1018.37,23125.37
3991,836,107,110,2023-10-31,2023-11-15,2023-11-18,Autumn,Cash,2405.55,13546.87,14856.64,20757.76,13906.75,209.27,65264.3
3992,813,374,3,2024-07-07,2024-08-13,2024-08-19,Monsoon,Cash,83076.24,3130.84,1124.57,6324.29,1691.81,9580.24,85767.51
3993,909,371,120,2024-02-15,2024-03-10,2024-03-17,Summer,Debit Card,12127.71,3835.88,1698.73,2113.11,3985.34,187.77,23573.0
3994,261,445,196,2023-09-17,2023-11-14,2023-11-17,Autumn,Net Banking,5488.59,3160.75,7103.87,9932.03,2824.9,114.69,28395.45
3995,30,24,198,2024-08-17,2024-09-02,2024-09-09,Autumn,Cash,9191.0,6584.93,4145.85,8865.36,2048.92,846.17,29989.89
3996,233,309,94,2024-11-14,2024-12-24,2024-12-30,Winter,Credit Card,10069.98,3424.35,2050.34,3694.45,851.05,525.76,19564.41
3997,612,13,117,2024-07-11,2024-09-06,2024-09-10,Autumn,Cash,7774.84,11776.88,5563.54,11393.69,2842.38,895.33,38456.0
3998,512,496,120,2023-01-16,2023-02-22,2023-02-28,Winter,Net Banking,95995.68,13304.97,5949.97,6286.82,5851.03,4654.86,122733.61
3999,964,206,28,2023-06-24,2023-08-05,2023-08-07,Monsoon,Debit Card,9124.76,2368.31,4071.61,338.71,720.73,759.19,15864.93
4000,289,346,192,2023-12-29,2024-01-28,2024-02-04,Winter,Debit Card,14371.63,5912.45,4122.79,6915.85,3756.53,667.99,34411.26
4001,794,329,46,2024-08-10,2024-09-04,2024-09-11,Autumn,Cash,21105.77,5452.71,4818.18,5012.83,985.05,2784.1,34590.44
4002,390,252,122,2024-07-29,2024-08-09,2024-08-14,Monsoon,UPI,4969.2,7767.16,5001.16,16517.44,5530.41,568.96,39216.41
4003,452,285,100,2024-03-20,2024-05-07,2024-05-12,Summer,Credit Card,16328.1,19203.62,7006.37,2450.32,14189.57,278.07,58899.91
4004,981,208,104,2024-06-24,2024-08-19,2024-08-23,Monsoon,Debit Card,8104.72,7728.54,9244.43,2353.38,4655.08,365.69,31720.46
4005,561,84,91,2023-02-17,2023-04-09,2023-04-16,Summer,Debit Card,91961.66,19150.29,4864.37,4412.13,2831.76,2283.37,120936.84
4006,947,412,198,2023-11-11,2023-11-23,2023-11-27,Autumn,Cash,56764.48,6001.69,1270.48,765.63,796.93,6313.87,59285.34
4007,47,413,40,2024-01-02,2024-01-26,2024-01-31,Winter,UPI,53269.1,7752.02,1372.98,3133.15,2162.76,3485.34,64204.67
4008,603,446,176,2023-09-14,2023-11-07,2023-11-13,Autumn,Credit Card,61676.82,4674.88,1270.95,2575.53,3312.83,4986.8,68524.21
4009,269,439,59,2023-07-11,2023-07-17,2023-07-24,Monsoon,Net Banking,25941.02,3953.6,1721.77,5173.99,3252.64,1745.63,38297.39
4010,750,99,101,2024-03-11,2024-04-06,2024-04-10,Summer,Debit Card,18045.0,10909.99,6688.4,1093.6,1985.09,1690.43,37031.65
4011,111,323,59,2024-04-13,2024-05-13,2024-05-18,Summer,Cash,42525.9,12949.04,8437.29,27.03,5783.15,1111.56,68610.85
4012,471,77,117,2023-02-11,2023-02-23,2023-03-02,Winter,Cash,9744.77,20606.97,9810.82,10175.47,3871.71,1011.93,53197.81
4013,214,424,176,2024-11-23,2024-12-12,2024-12-18,Winter,Net Banking,70304.88,11513.9,4496.53,467.98,1103.36,9423.38,78463.27
4014,21,353,98,2024-01-24,2024-03-13,2024-03-19,Summer,Cash,11050.32,3413.23,1553.67,3031.58,506.74,1530.13,18025.41
4015,462,265,4,2023-04-23,2023-05-22,2023-05-28,Summer,UPI,6282.36,17123.08,4368.62,13693.03,5749.65,276.41,46940.33
4016,999,235,68,2024-07-07,2024-08-10,2024-08-14,Monsoon,Credit Card,21986.24,4077.29,4582.73,6329.81,1083.58,2948.2,35111.45
4017,19,429,55,2023-08-25,2023-10-18,2023-10-21,Autumn,Debit Card,12585.6,9151.12,3172.43,19160.07,1113.96,1287.38,43895.8
4018,177,305,46,2023-04-30,2023-06-14,2023-06-19,Monsoon,Cash,10255.3,3541.9,2072.39,3140.62,1597.3,7.33,20600.18
4019,151,77,117,2023-02-19,2023-03-04,2023-03-10,Summer,Cash,8352.66,3931.45,3493.72,2047.98,3829.72,1026.87,20628.66
4020,839,112,161,2023-12-09,2023-12-23,2023-12-26,Winter,Debit Card,5901.48,13417.14,6847.23,9325.61,5175.83,795.47,39871.82
4021,903,201,166,2023-10-11,2023-11-18,2023-11-25,Autumn,Credit Card,32244.45,11106.1,5711.61,11667.43,2607.46,4534.94,58802.11
4022,171,344,133,2023-01-20,2023-02-05,2023-02-11,Winter,UPI,7332.24,24569.11,15952.18,14226.85,9381.65,623.69,70838.34
4023,84,24,198,2023-05-19,2023-06-25,2023-06-30,Monsoon,Debit Card,6565.0,3600.3,4663.21,1109.27,2751.1,439.29,18249.59
4024,771,355,193,2023-03-10,2023-05-03,2023-05-07,Summer,UPI,12474.08,5972.07,4301.63,2573.55,959.29,894.53,25386.09
4025,732,27,82,2024-11-05,2024-11-26,2024-11-30,Autumn,Debit Card,5239.24,13412.59,6534.92,11039.67,6319.89,157.68,42388.63
4026,224,252,122,2024-05-13,2024-05-21,2024-05-27,Summer,Debit Card,5963.04,10049.61,2751.79,2688.27,1278.11,656.73,22074.09
4027,770,464,72,2023-08-27,2023-10-13,2023-10-15,Autumn,Cash,1766.32,3479.14,7112.48,9092.43,2702.15,115.18,24037.34
4028,681,196,182,2024-05-21,2024-06-17,2024-06-23,Monsoon,Cash,13769.22,6975.89,2946.1,936.27,3067.6,1517.92,26177.16
4029,480,431,73,2023-04-22,2023-05-11,2023-05-17,Summer,Debit Card,18510.78,7489.35,4881.0,9664.95,1145.22,1483.17,40208.13
4030,953,384,98,2024-07-09,2024-08-26,2024-08-28,Monsoon,UPI,17695.96,4620.91,7851.25,13580.88,4209.48,2022.81,45935.67
4031,975,314,12,2023-02-12,2023-04-05,2023-04-12,Summer,Credit Card,72032.17,16689.76,7055.88,3094.89,4786.73,9500.64,94158.79
4032,817,315,15,2023-03-23,2023-05-09,2023-05-12,Summer,Net Banking,17498.85,2974.75,1463.37,4498.73,1359.07,2555.33,25239.44
4033,155,28,58,2022-12-22,2023-01-03,2023-01-08,Winter,UPI,26115.5,7285.46,2331.77,3914.55,2108.68,1152.81,40603.15
4034,254,189,195,2023-12-27,2024-02-15,2024-02-19,Winter,UPI,7026.24,3562.53,3419.41,6054.93,2278.32,1041.03,21300.4
4035,805,364,108,2023-05-24,2023-06-23,2023-06-28,Monsoon,Net Banking,11215.65,12790.49,8747.36,14233.46,1366.19,30.53,48322.62
4036,170,147,16,2023-10-21,2023-12-08,2023-12-15,Winter,Credit Card,48869.31,24789.61,1869.89,3859.26,2806.66,6584.93,75609.8
4037,492,413,40,2024-11-28,2024-12-23,2024-12-30,Winter,Credit Card,74576.74,13922.16,1783.89,6253.85,691.71,9398.5,87829.85
4038,522,483,56,2023-09-15,2023-11-07,2023-11-11,Autumn,UPI,5744.68,5822.61,7753.59,4487.17,5534.64,94.21,29248.48
4039,955,365,81,2023-06-02,2023-07-26,2023-07-30,Monsoon,Cash,17686.16,14791.47,7015.58,19485.33,6128.51,287.38,64819.67
4040,632,278,158,2024-04-21,2024-06-19,2024-06-25,Monsoon,Net Banking,70953.06,5054.47,3776.81,6421.44,966.11,8871.47,78300.42
4041,538,20,71,2023-06-27,2023-07-17,2023-07-24,Monsoon,Cash,14902.09,12360.88,2584.42,8742.24,829.5,87.16,39331.97
4042,183,16,187,2024-03-24,2024-04-27,2024-05-03,Summer,Net Banking,14927.16,11195.82,4631.19,7683.8,2399.95,1906.8,38931.12
4043,593,35,26,2024-09-18,2024-10-18,2024-10-23,Autumn,Credit Card,63081.45,21627.71,9069.44,22043.79,8576.23,3850.72,120547.9
4044,895,420,193,2024-05-10,2024-05-19,2024-05-21,Summer,Cash,2355.1,3695.73,2104.4,6174.87,5114.08,155.56,19288.62
4045,996,90,43,2024-04-03,2024-04-08,2024-04-15,Summer,Credit Card,90758.71,13914.85,3987.57,5254.29,974.5,6849.94,108039.98
4046,180,438,101,2022-12-22,2023-02-06,2023-02-13,Winter,Net Banking,11796.54,23829.56,8456.93,3234.53,5255.16,1471.14,51101.58
4047,163,59,143,2023-07-24,2023-09-16,2023-09-23,Autumn,Debit Card,6666.45,10862.14,8030.03,12619.13,2296.12,67.79,40406.08
4048,396,197,15,2023-11-03,2023-11-18,2023-11-23,Autumn,Net Banking,28360.6,11586.9,4923.14,11654.71,1922.97,1874.99,56573.33
4049,113,335,113,2024-07-08,2024-07-14,2024-07-18,Monsoon,Debit Card,51448.44,6214.73,2204.82,3940.72,3057.69,4926.83,61939.57
4050,451,147,16,2023-10-22,2023-11-20,2023-11-26,Autumn,Debit Card,41887.98,19209.86,12912.98,34359.65,11644.29,3741.41,116273.35
4051,502,49,136,2024-08-26,2024-09-25,2024-09-28,Autumn,Cash,42038.19,4132.45,2746.88,9950.08,6263.16,2456.64,62674.12
4052,20,167,47,2023-03-09,2023-03-18,2023-03-20,Summer,Credit Card,2351.04,2140.02,5857.07,14058.22,4782.99,343.03,28846.31
4053,120,429,55,2023-06-23,2023-07-24,2023-07-27,Monsoon,Net Banking,12585.6,15757.78,4618.05,19439.79,10353.67,89.99,62664.9
4054,934,94,23,2023-03-18,2023-04-24,2023-04-26,Summer,Cash,5679.02,1596.6,3499.94,1500.89,2161.59,744.66,13693.38
